x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,4.622341587,-0.0002421489662,-0.001833105506,8.056994191847819e-07,8.029373272013007e-08,-6.824379470674996e-08
5.0,4.691539642,-0.0002379895138,-0.001806516358,7.627816703990444e-07,7.748345366470869e-08,-6.43128390967239e-08
5.0,4.76173925,-0.0002335957305,-0.001780073853,7.20916228799863e-07,7.440978690729607e-08,-6.029240371562696e-08
5.0,4.832954907,-0.000228975176,-0.001753772283,6.801092389638375e-07,7.112754792121453e-08,-5.6221157088310263e-08
5.0,4.905201321,-0.0002241353935,-0.001727606244,6.403681141545265e-07,6.768675641975134e-08,-5.213545782237866e-08
5.0,4.97849341,-0.0002190839068,-0.001701570646,6.016998483572059e-07,6.413270380671883e-08,-4.806862575534315e-08
5.0,5.052846308,-0.000213828268,-0.001675660728,5.641104849290239e-07,6.050612478599022e-08,-4.405175331985183e-08
5.0,5.128275369,-0.0002083760337,-0.001649872064,5.276067274468604e-07,5.684368738429827e-08,-4.0114168073358405e-08
5.0,5.20479617,-0.0002027347691,-0.001624200595,4.921959252931925e-07,5.317847233706879e-08,-3.62821688459961e-08
5.0,5.282424513,-0.000196912169,-0.001598642684,4.5788543308925947e-07,4.954079425609673e-08,-3.2578743814190036e-08
5.0,5.361176426,-0.0001909161709,-0.001573195231,4.246827527244462e-07,4.595906652755178e-08,-2.9024681351395338e-08
5.0,5.441068173,-0.0001847550037,-0.001547855839,3.925959473462981e-07,4.245868848371053e-08,-2.5639013937819917e-08
5.0,5.522116252,-0.0001784372697,-0.001522622895,3.616340209097861e-07,3.9062579933447055e-08,-2.243846981793535e-08
5.0,5.604337398,-0.0001719721453,-0.001497495818,3.318073456675212e-07,3.5790327552463317e-08,-1.9437208971348787e-08
5.0,5.68774859,-0.0001653696435,-0.001472475172,3.0312832524038054e-07,3.266246861446537e-08,-1.664705152075712e-08
5.0,5.772367054,-0.0001586408747,-0.001447563422,2.756120210184279e-07,2.969146936362966e-08,-1.4077549574137473e-08
