x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,0.364312292,0.1628226421,0.005181037479,0.003424717617943698,0.003234808440927155,0.0011361170118490093
5.0,0.3718807975,0.1611212084,0.005196293054,0.0033984944545344255,0.0032228318517515,0.0011411934266646444
5.0,0.3795588474,0.159383361,0.005207440599,0.0033712328621250923,0.0032099361461276244,0.0011455537866189465
5.0,0.3873480273,0.1576091165,0.005214318219,0.0033429110042680218,0.0031960837332032674,0.0011491768469488938
5.0,0.3952499456,0.1557985266,0.005216762784,0.0033135080658567846,0.0031812370648385217,0.0011520419535807332
5.0,0.4032662342,0.153951679,0.005214610201,0.003283004421570223,0.0031653587776525856,0.0011541291168579726
5.0,0.4113985483,0.1520686984,0.005207695651,0.003251381687427339,0.0031484118707052855,0.0011554190891487578
5.0,0.4196485673,0.1501497474,0.005195853786,0.0032186227495913334,0.003130359499637197,0.001155893459687349
5.0,0.4280179948,0.1481950278,0.005178919182,0.0031847119140176517,0.003111165708678058,0.001155534751073456
5.0,0.4365085591,0.1462047815,0.005156726268,0.003149635132129597,0.003090793585402771,0.0011543264177208896
5.0,0.4451220135,0.1441792918,0.005129111672,0.0031133800638123597,0.0030692107422254995,0.001152253455295959
5.0,0.4538601367,0.1421188837,0.005095911116,0.0030759362771252533,0.003046382116360885,0.0011493007571561481
5.0,0.4627247331,0.1400239251,0.005056955584,0.003037295442284161,0.0030222725345287675,0.0011454555766123526
5.0,0.4717176332,0.1378948282,0.005012084117,0.002997451397411841,0.0029968555452757,0.0011407075224170661
5.0,0.4808406941,0.1357320501,0.004961142709,0.002956400180696775,0.0029700984214800132,0.0011350455430665571
5.0,0.4900957997,0.1335360939,0.004903972612,0.0029141402309516675,0.0029419722093626324,0.0011284610138042285
5.0,0.4994848611,0.1313075088,0.004840416793,0.002870672635358612,0.0029124527730922424,0.001120947314561131
5.0,0.5090098173,0.1290468921,0.004770323359,0.0028260011340227294,0.0028815145225870023,0.001112499155265461
5.0,0.518672635,0.1267548889,0.004693543634,0.002780132276623919,0.002849135767922725,0.0011031132231857311
5.0,0.5284753098,0.1244321938,0.004609933095,0.002733075525655991,0.0028152967686311627,0.0010927880464986503
5.0,0.5384198657,0.1220795513,0.004519351635,0.0026848433966470985,0.00277998055709394,0.001081524176699042
5.0,0.5485083564,0.1196977562,0.004421664178,0.002635451575677977,0.002743172928532807,0.0010693242316225124
5.0,0.5587428652,0.117287655,0.004316741189,0.002584918986755007,0.00270486268798358,0.0010561929789318948
5.0,0.5691255055,0.1148501459,0.004204459256,0.0025332678981543236,0.002665041828322148,0.0010421374085365887
5.0,0.5796584212,0.1123861801,0.004084701668,0.002480524011655557,0.002623705748411919,0.0010271668114321386
5.0,0.5903437875,0.1098967616,0.00395735902,0.0024267165350134205,0.0025808534448669507,0.0010112928423669548
5.0,0.6011838108,0.1073829486,0.003822329832,0.0023718782550689412,0.0025364877014626194,0.000994529574767696
