      r       	      z       	     U_r      	    U_phi     	     U_z      	   U_r U_r       U_phi U_phi   	   U_z U_z   	   U_r U_phi   	   U_r U_z    	
1.85359277e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.92311156e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.99509851e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.06964123e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.14683047e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.22676019e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.30952768e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.39523370e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.48398257e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.57588232e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.67104482e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.76958592e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.87162555e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.97728793e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.08670168e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.20000000e+01	2.50000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
0.000000000000	2.60000000e+01	-1.0555154e-04	-8.3260181e-04	2.64661830e-01	2.59665890e-03	2.57164080e-03	7.38251830e-02	-7.6124985e-06	-4.2698666e-06	
3.71000886e-02	2.60000000e+01	1.84201354e-04	3.35882548e-05	2.64605954e-01	2.58393934e-03	2.58547974e-03	7.37956121e-02	-1.8065740e-07	9.95078390e-05	
7.55173554e-02	2.60000000e+01	3.84212792e-04	1.63797795e-05	2.64426148e-01	2.58423555e-03	2.58381545e-03	7.36999238e-02	-9.5620093e-07	2.06123446e-04	
1.15298564e-01	2.60000000e+01	5.87738324e-04	4.20980891e-05	2.64110587e-01	2.58353764e-03	2.58294289e-03	7.35340689e-02	-1.2830039e-06	3.13380592e-04	
1.56492140e-01	2.60000000e+01	7.93588204e-04	6.42818522e-05	2.63626964e-01	2.58299771e-03	2.58549043e-03	7.32815087e-02	-9.4588375e-07	4.22110037e-04	
1.99148226e-01	2.60000000e+01	1.00646485e-03	8.23458456e-05	2.62954021e-01	2.58324738e-03	2.59233597e-03	7.29319160e-02	-8.1314274e-07	5.33768855e-04	
2.43318747e-01	2.60000000e+01	1.22418244e-03	1.01192729e-04	2.62086275e-01	2.58416518e-03	2.60297285e-03	7.24845299e-02	-8.7734479e-07	6.47571018e-04	
2.89057471e-01	2.60000000e+01	1.44653507e-03	1.13630739e-04	2.61022013e-01	2.58558280e-03	2.61485174e-03	7.19400965e-02	-6.2060590e-07	7.62823164e-04	
3.36420073e-01	2.60000000e+01	1.67356910e-03	1.13736601e-04	2.59759318e-01	2.58745558e-03	2.62390059e-03	7.12981506e-02	-3.0994913e-07	8.79434441e-04	
3.85464207e-01	2.60000000e+01	1.90435055e-03	1.06207815e-04	2.58299730e-01	2.58892167e-03	2.63212874e-03	7.05611386e-02	-1.5883255e-08	9.97408960e-04	
4.36249572e-01	2.60000000e+01	2.13661011e-03	8.61283600e-05	2.56624866e-01	2.58957340e-03	2.64134748e-03	6.97214640e-02	5.76597626e-07	1.11575790e-03	
4.88837990e-01	2.60000000e+01	2.36650621e-03	6.22115100e-05	2.54697653e-01	2.58953337e-03	2.65034792e-03	6.87629868e-02	9.85114096e-07	1.23206378e-03	
5.43293473e-01	2.60000000e+01	2.59233149e-03	5.44824774e-05	2.52483591e-01	2.58872638e-03	2.66044172e-03	6.76702211e-02	6.68254918e-07	1.34480048e-03	
5.99682309e-01	2.60000000e+01	2.81533028e-03	6.65449164e-05	2.49957359e-01	2.58669101e-03	2.67200834e-03	6.64325458e-02	1.88376815e-07	1.45448332e-03	
6.58073138e-01	2.60000000e+01	3.03345496e-03	6.52862597e-05	2.47114502e-01	2.58286858e-03	2.68510792e-03	6.50510080e-02	-2.7011157e-08	1.55994195e-03	
7.18537039e-01	2.60000000e+01	3.24465268e-03	2.71289288e-05	2.43945551e-01	2.57744572e-03	2.69830636e-03	6.35233860e-02	2.86849220e-08	1.65972596e-03	
7.81147611e-01	2.60000000e+01	3.44863912e-03	-4.1923019e-05	2.40447565e-01	2.57092419e-03	2.70961231e-03	6.18520902e-02	-5.8085205e-09	1.75376858e-03	
8.45981070e-01	2.60000000e+01	3.64213033e-03	-1.1554621e-04	2.36621839e-01	2.56335786e-03	2.72162824e-03	6.00434572e-02	-4.4285094e-07	1.84106839e-03	
9.13116334e-01	2.60000000e+01	3.82182743e-03	-1.5822453e-04	2.32468475e-01	2.55402968e-03	2.73607396e-03	5.81090839e-02	-9.0257023e-07	1.92011817e-03	
9.82635127e-01	2.60000000e+01	3.98651558e-03	-1.6400773e-04	2.27979003e-01	2.54246519e-03	2.74909126e-03	5.60509488e-02	-8.8804560e-07	1.99022762e-03	
1.05462207e+00	2.60000000e+01	4.13121469e-03	-1.3270667e-04	2.23145347e-01	2.52836707e-03	2.75918276e-03	5.38730298e-02	-5.2577785e-07	2.04877668e-03	
1.12916479e+00	2.60000000e+01	4.25286561e-03	-8.7215631e-05	2.17988943e-01	2.51246067e-03	2.76505628e-03	5.15943367e-02	-7.3399009e-08	2.09425053e-03	
1.20635403e+00	2.60000000e+01	4.35424783e-03	-4.0852662e-05	2.12485080e-01	2.49428865e-03	2.76920578e-03	4.92132296e-02	6.26069999e-07	2.12787284e-03	
1.28628375e+00	2.60000000e+01	4.43678261e-03	1.14771541e-05	2.06666743e-01	2.47335148e-03	2.76731182e-03	4.67550457e-02	7.40413874e-07	2.15103868e-03	
1.36905124e+00	2.60000000e+01	4.49215999e-03	5.43061538e-05	2.00546475e-01	2.44936052e-03	2.75627563e-03	4.42337327e-02	1.42876967e-06	2.16057575e-03	
1.45475726e+00	2.60000000e+01	4.51962488e-03	9.32674445e-05	1.94128171e-01	2.42110550e-03	2.73992275e-03	4.16590581e-02	2.85563160e-06	2.15706965e-03	
1.54350612e+00	2.60000000e+01	4.51455425e-03	1.32187054e-04	1.87440415e-01	2.38691651e-03	2.71940845e-03	3.90577760e-02	4.19287319e-06	2.13912225e-03	
1.63540588e+00	2.60000000e+01	4.47052677e-03	1.50267083e-04	1.80514532e-01	2.34636593e-03	2.68929883e-03	3.64503401e-02	5.11538187e-06	2.10548687e-03	
1.73056838e+00	2.60000000e+01	4.38744912e-03	1.18614334e-04	1.73340728e-01	2.29973474e-03	2.64942964e-03	3.38413742e-02	5.79018195e-06	2.05677669e-03	
1.82910947e+00	2.60000000e+01	4.26619303e-03	7.06844345e-05	1.65923036e-01	2.24717776e-03	2.59890345e-03	3.12394863e-02	5.42423973e-06	1.99448372e-03	
1.93114911e+00	2.60000000e+01	4.11423145e-03	6.32217840e-05	1.58300134e-01	2.18898434e-03	2.53323288e-03	2.86671565e-02	3.87559755e-06	1.92155599e-03	
2.03681149e+00	2.60000000e+01	3.92252167e-03	4.81402893e-05	1.50512365e-01	2.12443906e-03	2.45633457e-03	2.61503560e-02	2.36858703e-06	1.83857229e-03	
2.14622524e+00	2.60000000e+01	3.69153972e-03	2.65107065e-05	1.42569079e-01	2.05294896e-03	2.37106370e-03	2.37034057e-02	1.74477721e-06	1.74531339e-03	
2.25952355e+00	2.60000000e+01	3.42222619e-03	-8.4592149e-06	1.34474896e-01	1.97576027e-03	2.27413986e-03	2.13253256e-02	1.67216056e-06	1.64240872e-03	
2.37684433e+00	2.60000000e+01	3.11060609e-03	2.55924178e-05	1.26196144e-01	1.89091837e-03	2.16880060e-03	1.90194054e-02	2.56918366e-06	1.53133851e-03	
2.49833040e+00	2.60000000e+01	2.75266766e-03	6.69187764e-05	1.17813625e-01	1.79956645e-03	2.04938726e-03	1.68153167e-02	3.53311576e-06	1.41248778e-03	
2.62412963e+00	2.60000000e+01	2.35213076e-03	5.11983049e-05	1.09409948e-01	1.70179029e-03	1.91715845e-03	1.47370842e-02	4.16207211e-06	1.28812030e-03	
2.75439515e+00	2.60000000e+01	1.91382072e-03	9.09496234e-06	1.01002732e-01	1.59794402e-03	1.77806115e-03	1.27905905e-02	4.93500164e-06	1.16238590e-03	
2.88928554e+00	2.60000000e+01	1.42426786e-03	-2.6808295e-05	9.25492581e-02	1.48969995e-03	1.63312931e-03	1.09684626e-02	3.00574080e-06	1.03383511e-03	
3.02896499e+00	2.60000000e+01	8.78058559e-04	-5.3475083e-05	8.40783558e-02	1.37755147e-03	1.48374268e-03	9.28136078e-03	4.56263618e-07	9.03209775e-04	
3.17360354e+00	2.60000000e+01	3.02968593e-04	-7.0582126e-05	7.56987719e-02	1.26155644e-03	1.33168430e-03	7.74886392e-03	-8.4163044e-07	7.78141860e-04	
3.32337723e+00	2.60000000e+01	-3.1495631e-04	-5.8930615e-05	6.74444969e-02	1.14324740e-03	1.17551446e-03	6.37047977e-03	-1.4393422e-06	6.57894344e-04	
3.47846840e+00	2.60000000e+01	-9.6043481e-04	-5.9918024e-05	5.93790456e-02	1.02531853e-03	1.01968007e-03	5.15056945e-03	-2.1881167e-06	5.45463905e-04	
3.63906583e+00	2.60000000e+01	-1.6210107e-03	-1.0221317e-04	5.14974366e-02	9.07795379e-04	8.68602684e-04	4.07574966e-03	-2.0300953e-06	4.38330759e-04	
3.80536501e+00	2.60000000e+01	-2.2999216e-03	-1.3122069e-04	4.38626991e-02	7.92973727e-04	7.26248405e-04	3.14575920e-03	-1.3395521e-06	3.41058115e-04	
3.97756837e+00	2.60000000e+01	-2.9726983e-03	-1.2712772e-04	3.66761282e-02	6.83706476e-04	5.95054717e-04	2.36886284e-03	-5.0790202e-07	2.56509312e-04	
4.15588552e+00	2.60000000e+01	-3.6324985e-03	-1.2324286e-04	2.99792134e-02	5.80266264e-04	4.75698188e-04	1.73237728e-03	6.21727899e-07	1.82865075e-04	
4.34053354e+00	2.60000000e+01	-4.2506983e-03	-1.0684261e-04	2.38425291e-02	4.84698852e-04	3.72090169e-04	1.22507144e-03	3.33843581e-07	1.23744114e-04	
4.53173718e+00	2.60000000e+01	-4.7981923e-03	-2.7396028e-05	1.84025150e-02	3.98331001e-04	2.83321152e-04	8.36097572e-04	5.07886807e-08	7.87243402e-05	
4.72972919e+00	2.60000000e+01	-5.2663735e-03	7.22961686e-05	1.37371656e-02	3.22011766e-04	2.08783424e-04	5.50638848e-04	4.73750592e-07	4.50993811e-05	
4.93475059e+00	2.60000000e+01	-5.6247249e-03	1.21717455e-04	9.91165612e-03	2.56235084e-04	1.47986875e-04	3.53338249e-04	2.48132654e-07	2.36502239e-05	
5.14705094e+00	2.60000000e+01	-5.8798582e-03	1.24051107e-04	6.89500580e-03	2.00845459e-04	1.01043800e-04	2.19057589e-04	8.37314356e-08	9.35458567e-06	
5.36688866e+00	2.60000000e+01	-6.0392147e-03	8.40365569e-05	4.60572262e-03	1.55792950e-04	6.61396748e-05	1.30287817e-04	8.11854835e-08	7.71038239e-07	
5.59453137e+00	2.60000000e+01	-6.1000585e-03	4.67138433e-05	2.96782213e-03	1.20625752e-04	4.18972803e-05	7.57224192e-05	-2.1114751e-07	-3.3351258e-06	
5.83025615e+00	2.60000000e+01	-6.0749437e-03	2.22318894e-05	1.86457333e-03	9.34625135e-05	2.55896661e-05	4.39018756e-05	-1.2237725e-07	-5.2718675e-06	
6.07434996e+00	2.60000000e+01	-5.9800975e-03	4.95360800e-07	1.18587437e-03	7.32624334e-05	1.51148591e-05	2.57907691e-05	1.97959247e-08	-5.2883986e-06	
6.32710993e+00	2.60000000e+01	-5.8324959e-03	-2.7528772e-06	7.90854347e-04	5.85714580e-05	8.91656327e-06	1.56414743e-05	-6.0532772e-08	-4.6745809e-06	
6.58884372e+00	2.60000000e+01	-5.6549340e-03	2.12663500e-06	5.76362257e-04	4.77929816e-05	5.18714101e-06	9.96195903e-06	-1.4540959e-07	-3.7505054e-06	
6.85986994e+00	2.60000000e+01	-5.4661420e-03	8.80904530e-06	4.62164037e-04	4.01237946e-05	3.05552142e-06	6.35481623e-06	-1.5694990e-07	-2.9615619e-06	
7.14051850e+00	2.60000000e+01	-5.2750490e-03	6.75328210e-06	4.04397333e-04	3.46977400e-05	1.77860014e-06	4.59713606e-06	-5.9276865e-08	-2.5814169e-06	
7.43113104e+00	2.60000000e+01	-5.0860141e-03	3.92829575e-06	3.79307438e-04	3.06118443e-05	1.04911930e-06	3.15496577e-06	-3.7595868e-08	-2.3962240e-06	
7.73206130e+00	2.60000000e+01	-4.9020963e-03	3.23262977e-06	3.67676541e-04	2.73124607e-05	6.14305149e-07	2.09563691e-06	-1.3048261e-08	-2.1496430e-06	
8.04367559e+00	2.60000000e+01	-4.7255187e-03	-3.6574227e-07	3.59324612e-04	2.46171332e-05	3.51096297e-07	1.48104978e-06	-7.6102257e-09	-1.9531146e-06	
8.36635324e+00	2.60000000e+01	-4.5584956e-03	-7.1057226e-07	3.50490874e-04	2.24053220e-05	2.19732908e-07	1.08481387e-06	2.52914537e-10	-1.7926277e-06	
8.70048704e+00	2.60000000e+01	-4.3990723e-03	-3.2765019e-07	3.41555665e-04	2.05366363e-05	1.44182583e-07	8.16045269e-07	-5.6981759e-10	-1.6542766e-06	
9.04648371e+00	2.60000000e+01	-4.2465512e-03	-1.5297426e-07	3.32091162e-04	1.89161820e-05	9.57095867e-08	6.25699332e-07	3.13448400e-11	-1.5347417e-06	
9.40476442e+00	2.60000000e+01	-4.1009126e-03	-1.9587770e-07	3.21953934e-04	1.74891858e-05	6.44556323e-08	4.86224282e-07	6.79928630e-10	-1.4266257e-06	
9.77576531e+00	2.60000000e+01	-3.9622612e-03	-2.5576754e-07	3.11338777e-04	1.62186383e-05	4.33758355e-08	3.82835829e-07	1.04579002e-09	-1.3259296e-06	
1.01599379e+01	2.60000000e+01	-3.8305081e-03	-3.1164117e-07	3.00118666e-04	1.50798815e-05	2.89447109e-08	3.06055185e-07	1.29493882e-09	-1.2311757e-06	
1.05577500e+01	2.60000000e+01	-3.7055731e-03	-3.5446189e-07	2.88252445e-04	1.40556584e-05	1.91210836e-08	2.48437568e-07	1.45927331e-09	-1.1416064e-06	
1.09696858e+01	2.60000000e+01	-3.5872356e-03	-3.9043532e-07	2.75680953e-04	1.31314269e-05	1.24253388e-08	2.04557830e-07	1.56082892e-09	-1.0561192e-06	
1.13962466e+01	2.60000000e+01	-3.4755228e-03	-4.2103504e-07	2.62360072e-04	1.22970318e-05	7.90148762e-09	1.70888280e-07	1.62634451e-09	-9.7405044e-07	
1.18379519e+01	2.60000000e+01	-3.3701789e-03	-4.4521860e-07	2.48246160e-04	1.15422411e-05	4.90453566e-09	1.44947590e-07	1.67186130e-09	-8.9490805e-07	
1.22953391e+01	2.60000000e+01	-3.2711916e-03	-4.6468708e-07	2.33381391e-04	1.08601114e-05	2.98718456e-09	1.24961987e-07	1.70901504e-09	-8.1859277e-07	
1.27689651e+01	2.60000000e+01	-3.1784792e-03	-4.8273685e-07	2.17817099e-04	1.02445561e-05	1.85480525e-09	1.09593644e-07	1.73507860e-09	-7.4484354e-07	
1.32594064e+01	2.60000000e+01	-3.0918145e-03	-5.0425459e-07	2.01742717e-04	9.68991133e-06	1.34752068e-09	9.76415893e-08	1.74693843e-09	-6.7325082e-07	
1.37672601e+01	2.60000000e+01	-8.0482239e-04	-1.3744367e-06	4.99349081e-05	2.46287463e-06	3.28101873e-10	2.41138080e-08	4.24431855e-09	-1.6320113e-07	
1.42931443e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.48376991e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.54015875e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.59854958e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.65901348e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.72162405e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.78645751e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.85359277e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.92311156e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
1.99509851e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.06964123e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.14683047e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.22676019e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.30952768e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.39523370e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.48398257e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.57588232e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.67104482e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.76958592e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.87162555e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.97728793e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.08670168e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.20000000e+01	2.60000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
0.000000000000	2.70000000e+01	-4.8472986e-05	-1.6584163e-04	2.54856290e-01	2.41039610e-03	2.41673900e-03	6.84651420e-02	1.46247450e-05	-1.2802534e-06	
3.71000886e-02	2.70000000e+01	1.70030178e-04	3.38561588e-05	2.54795400e-01	2.41439129e-03	2.41421860e-03	6.84344781e-02	-4.5066274e-07	8.73203487e-05	
7.55173554e-02	2.70000000e+01	3.48401351e-04	5.55431820e-05	2.54597869e-01	2.41435457e-03	2.41556668e-03	6.83345591e-02	6.02873273e-07	1.79150336e-04	
1.15298564e-01	2.70000000e+01	5.33031608e-04	7.79208270e-05	2.54279936e-01	2.41447582e-03	2.41753478e-03	6.81756143e-02	1.06887499e-06	2.73387892e-04	
1.56492140e-01	2.70000000e+01	7.25105272e-04	8.81957365e-05	2.53832426e-01	2.41502416e-03	2.42121208e-03	6.79540303e-02	1.44548593e-06	3.71196105e-04	
1.99148226e-01	2.70000000e+01	9.27336303e-04	8.75129344e-05	2.53227081e-01	2.41607103e-03	2.42699651e-03	6.76557530e-02	1.60307555e-06	4.73588508e-04	
2.43318747e-01	2.70000000e+01	1.13588151e-03	8.41110323e-05	2.52451653e-01	2.41745829e-03	2.43431565e-03	6.72748629e-02	1.70107887e-06	5.78629098e-04	
2.89057471e-01	2.70000000e+01	1.34718898e-03	8.06612170e-05	2.51514730e-01	2.41893043e-03	2.44223145e-03	6.68169611e-02	1.80811718e-06	6.84399960e-04	
3.36420073e-01	2.70000000e+01	1.55952391e-03	6.74171286e-05	2.50409109e-01	2.42001589e-03	2.44914865e-03	6.62799771e-02	1.50681389e-06	7.89898216e-04	
3.85464207e-01	2.70000000e+01	1.77298081e-03	4.13717937e-05	2.49098181e-01	2.42002511e-03	2.45544933e-03	6.56445698e-02	9.76971004e-07	8.95155475e-04	
4.36249572e-01	2.70000000e+01	1.98818642e-03	1.25390203e-05	2.47549020e-01	2.41890850e-03	2.46104892e-03	6.48944674e-02	5.66616867e-07	1.00039808e-03	
4.88837990e-01	2.70000000e+01	2.20626534e-03	-7.8927079e-06	2.45766017e-01	2.41718311e-03	2.46892952e-03	6.40348116e-02	7.02307224e-07	1.10645250e-03	
5.43293473e-01	2.70000000e+01	2.42799051e-03	-2.1240460e-05	2.43763193e-01	2.41545240e-03	2.48010921e-03	6.30765917e-02	1.54049027e-06	1.21364451e-03	
5.99682309e-01	2.70000000e+01	2.65135204e-03	-3.6873836e-05	2.41521010e-01	2.41371935e-03	2.49233515e-03	6.20141386e-02	2.24248394e-06	1.32039301e-03	
6.58073138e-01	2.70000000e+01	2.86982004e-03	-5.7140523e-05	2.39002680e-01	2.41132338e-03	2.50302837e-03	6.08299496e-02	2.27984396e-06	1.42347316e-03	
7.18537039e-01	2.70000000e+01	3.07820575e-03	-7.7302556e-05	2.36194774e-01	2.40771128e-03	2.51368358e-03	5.95192117e-02	2.31506078e-06	1.52041521e-03	
7.81147611e-01	2.70000000e+01	3.27521689e-03	-1.0007134e-04	2.33082516e-01	2.40304318e-03	2.52499716e-03	5.80778927e-02	2.72467063e-06	1.61007520e-03	
8.45981070e-01	2.70000000e+01	3.45936104e-03	-1.2574105e-04	2.29652513e-01	2.39800594e-03	2.53626771e-03	5.65055624e-02	2.97214990e-06	1.69173686e-03	
9.13116334e-01	2.70000000e+01	3.63015840e-03	-1.5870959e-04	2.25915071e-01	2.39130538e-03	2.54670651e-03	5.48151073e-02	3.19345185e-06	1.76507309e-03	
9.82635127e-01	2.70000000e+01	3.78762754e-03	-1.9615823e-04	2.21874086e-01	2.38199396e-03	2.55707818e-03	5.30151825e-02	3.66388850e-06	1.82980372e-03	
1.05462207e+00	2.70000000e+01	3.93215754e-03	-2.0504785e-04	2.17502436e-01	2.37022263e-03	2.56750087e-03	5.10982502e-02	4.07139781e-06	1.88634162e-03	
1.12916479e+00	2.70000000e+01	4.06082766e-03	-1.9619225e-04	2.12790614e-01	2.35554999e-03	2.57741391e-03	4.90682353e-02	4.06304157e-06	1.93406024e-03	
1.20635403e+00	2.70000000e+01	4.16996664e-03	-1.8212373e-04	2.07760043e-01	2.33866814e-03	2.58163041e-03	4.69449972e-02	4.10020609e-06	1.97127275e-03	
1.28628375e+00	2.70000000e+01	4.25682448e-03	-1.5063886e-04	2.02432822e-01	2.31956588e-03	2.57916190e-03	4.47458619e-02	4.41471256e-06	1.99695446e-03	
1.36905124e+00	2.70000000e+01	4.32094466e-03	-1.1305616e-04	1.96802053e-01	2.29723642e-03	2.57206711e-03	4.24765085e-02	5.36717124e-06	2.01062025e-03	
1.45475726e+00	2.70000000e+01	4.35872770e-03	-5.5372272e-05	1.90896638e-01	2.27182594e-03	2.55998206e-03	4.01564743e-02	7.32595900e-06	2.01139329e-03	
1.54350612e+00	2.70000000e+01	4.36879049e-03	1.56323781e-05	1.84743168e-01	2.24339308e-03	2.54296891e-03	3.78068895e-02	8.89344053e-06	2.00055183e-03	
1.63540588e+00	2.70000000e+01	4.34583106e-03	6.67760613e-05	1.78358824e-01	2.21042977e-03	2.51752933e-03	3.54418564e-02	9.29417812e-06	1.97664725e-03	
